0,07102	0,069861	0,007087	0,057886	Sun May 12 19:09:02 GST 2013	ByteArrays, -server flag on server	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.concatShortRes(java.lang.String[])	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,006204	0,004828	0,115713	0,000000	Sun May 12 20:17:10 GST 2013	ByteArrays, -server flag on server, JSock, OLD	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,001178	0,000946	0,578459	0,000000	Sun May 12 20:17:32 GST 2013	ByteArrays, -server flag on server, JSock, OLD	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,001024	0,000837	0,650585	0,000000	Sun May 12 20:17:52 GST 2013	ByteArrays, -server flag on server, JSock, OLD	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,000900	0,000714	0,766262	0,000000	Sun May 12 20:18:03 GST 2013	ByteArrays, -server flag on server, JSock, OLD	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,009084	0,008957	0,060292	0,000000	Sun May 12 20:20:36 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,008263	0,008157	0,066204	0,000000	Sun May 12 20:21:01 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,008165	0,008011	0,067416	0,000000	Sun May 12 20:21:32 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,008210	0,008007	0,067449	0,000000	Sun May 12 20:22:05 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,008997	0,008737	0,061823	0,000000	Sun May 12 20:23:41 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,008959	0,008738	0,061806	0,000000	Sun May 12 20:36:25 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,006851	0,006506	0,083098	0,000000	Sun May 12 20:37:17 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,005001	0,004577	0,118277	0,000000	Sun May 12 20:37:43 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,007338	0,007075	0,076358	0,000000	Sun May 12 20:38:40 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,006427	0,006071	0,089260	0,000000	Sun May 12 20:39:17 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,007505	0,007293	0,074082	0,000000	Mon May 13 22:52:24 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,010948	0,010856	0,049744	0,000000	Tue May 14 00:27:05 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,010030	0,009931	0,054375	0,000000	Tue May 14 00:30:34 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
0,007049	0,006652	0,081292	0,000000	Tue May 14 00:31:12 GST 2013	ByteArrays, -server flag on server, JSock, NEW	testedMethod = public static java.lang.String oknio.test.MethodTrashBin.hello()	runsCount = 1000	sleepDelay = 3	bufferSize = 8000	maxPoolSize = 100	clientsCount = 3	threadsPerClient = 15	clientType = BYTE_ARR_CLIENT
